graph_name,motif,original_count,average_count,std_dev,z_score,significance_profile
256497288,motif_1,72740,52435.44,887.5352143248552,22.877469729970773,0.011187378339259715
256497288,motif_2,36802,36026.44,646.9211750025397,1.198847757606563,0.000586252045957133
256497288,motif_3,35831,72416.32,1275.5672502851428,-28.681608117346737,-0.014025677016491912
256497288,motif_4,52879,24514.04,563.6945449443342,50.3197347826048,0.024607000581306233
256497288,motif_5,128501,33661.0,741.003430041544,127.98861132759242,0.06258808491231112
256497288,motif_6,79212,5543.4,288.42041074329904,255.42089691275973,0.12490411934728182
256497288,motif_7,65538,29967.28,841.8771446396835,42.25167558768207,0.02066161537295439
256497288,motif_8,138,6628.24,214.65345715051194,-30.23589783345132,-0.014785744773465172
256497288,motif_9,45309,5778.36,188.21372603151627,210.0305904011518,0.10270767289258159
256497288,motif_10,72703,7254.88,245.90637107105078,266.1505666361519,0.1301510664995551
256497288,motif_11,14340,10457.28,363.95438358856643,10.668150117376342,0.005216863269925067
256497288,motif_12,125249,5585.56,262.1400834159731,456.4866175391951,0.22322785506867543
256497288,motif_13,91483,506.8,46.85438435550438,1941.6795514742955,0.9495063926361407
